"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-06","66","74","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-07","67","74","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-08","67","72","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-09","66","74","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-10","68","75","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-11","69","80","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-12","68","77","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-13","67","73","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-14","69","79","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-15","65","69","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-16","64","69","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-17","62","65","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-18","62","67","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-19","65","73","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-20","67","77","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-21","69","79","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-22","67","73","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-23","66","74","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-24","66","74","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-25","69","77","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-26","74","85","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-27","76","86","67"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-28","76","86","66"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-29","76","87","66"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-30","76","87","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-31","74","85","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-01","72","79","65"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-02","70","75","65"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-03","65","69","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-04","66","71","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-05","64","72","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-06","68","78","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-07","69","78","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-08","70","80","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-09","71","80","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-10","69","74","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-11","70","77","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-12","69","79","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-13","69","76","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-14","68","78","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-15","71","82","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-16","71","80","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-17","71","82","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-18","74","84","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-19","74","84","65"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-20","72","78","65"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-21","72","79","66"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-22","71","80","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-23","69","76","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-24","71","80","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-25","73","82","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-26","67","70","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-27","66","72","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-28","67","76","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-29","70","79","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-30","71","81","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-08-31","73","85","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-01","70","78","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-02","69","80","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-03","67","74","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-04","63","65","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-07","63","70","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-08","59","67","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-09","63","74","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-10","66","79","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-11","68","79","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-12","67","76","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-13","62","69","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-14","64","72","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-15","60","62","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-16","61","67","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-17","57","63","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-18","59","69","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-19","58","68","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-20","60","71","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-21","62","74","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-22","62","69","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-23","58","59","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-24","61","67","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-25","62","70","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-26","64","74","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-27","63","73","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-28","63","69","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-29","63","69","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-09-30","60","66","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-01","60","68","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-02","62","71","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-03","62","72","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-04","61","68","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-05","61","67","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-06","61","70","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-07","63","72","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-08","60","68","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-09","60","68","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-10","60","67","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-11","55","62","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-12","55","62","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-13","58","67","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-14","58","67","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-15","59","69","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-16","59","69","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-17","59","64","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-18","57","64","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-19","56","63","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-20","57","63","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-21","51","55","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-22","50","53","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-23","49","54","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-24","49","52","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-25","47","49","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-26","46","50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-27","50","54","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-28","53","58","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-29","51","53","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-30","50","52","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-10-31","49","54","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-01","45","50","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-02","45","51","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-03","40","43","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-04","45","50","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-05","45","50","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-06","40","44","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-07","39","42","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-08","38","44","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-09","39","46","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-10","41","44","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-11","42","45","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-12","41","47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-13","42","47","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-14","43","50","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-15","40","46","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-16","39","42","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-17","45","54","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-18","40","48","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-19","39","45","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-20","41","45","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-21","45","49","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-22","46","50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-23","45","49","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-24","51","57","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-25","46","50","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-26","43","48","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-27","43","49","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-28","39","45","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-29","33","38","29"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-11-30","37","41","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-01","31","35","27"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-02","33","41","26"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-03","39","45","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-04","36","43","30"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-05","34","38","30"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-06","37","39","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-07","41","44","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-08","42","45","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-09","41","44","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-10","43","45","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-11","44","47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-12","41","46","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-13","39","40","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-14","39","44","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-15","38","42","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-16","36","38","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-17","38","39","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-18","31","38","24"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-19","23","24","21"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-20","23","25","21"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-21","23","27","18"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-22","19","23","15"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-23","29","38","20"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-24","42","46","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-25","45","48","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-26","50","54","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-27","47","50","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-28","44","47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-29","42","44","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-30","46","49","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-12-31","44","47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-01","43","47","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-02","39","43","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-03","40","43","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-04","44","47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-05","47","51","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-06","48","52","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-07","47","49","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-08","43","46","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-09","47","49","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-10","46","52","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-11","44","50","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-12","48","51","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-13","49","51","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-14","49","57","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-15","45","48","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-16","44","45","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-17","44","45","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-18","43","47","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-19","41","46","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-20","42","45","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-21","40","43","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-22","40","43","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-23","42","45","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-24","42","43","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-25","44","45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-26","42","44","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-27","44","45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-28","41","46","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-29","35","41","28"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-30","32","37","28"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-01-31","34","37","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-01","38","42","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-02","41","46","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-03","45","49","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-04","46","48","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-05","45","47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-06","45","47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2023-02-07","46","49","43"
